timestamp,pid,mb,availableMb
2026-08-09T12:42:26,42344,2416,3443
2026-08-09T12:42:26,44364,142,3443
2026-08-09T12:42:26,45328,2360,3443
2026-08-09T12:42:26,47072,2926,3443
2026-08-09T12:42:26,47540,140,3443
2026-08-09T12:42:26,48136,141,3443
2026-08-09T12:42:56,24324,141,3190
2026-08-09T12:42:56,25616,2400,3190
2026-08-09T12:42:56,26504,2387,3190
2026-08-09T12:42:56,37692,142,3190
2026-08-09T12:42:56,39536,141,3190
2026-08-09T12:42:56,42336,2497,3190
2026-08-09T12:42:56,42344,2411,3190
2026-08-09T12:42:56,44364,142,3190
2026-08-09T12:42:56,45328,2361,3190
2026-08-09T12:42:56,47072,2927,3190
2026-08-09T12:42:56,47540,140,3190
2026-08-09T12:42:56,48136,141,3190
2026-08-09T12:43:26,24324,141,3290
2026-08-09T12:43:26,25616,2401,3290
2026-08-09T12:43:26,26504,2389,3290
2026-08-09T12:43:26,37692,142,3290
2026-08-09T12:43:26,39536,140,3290
2026-08-09T12:43:26,42336,2496,3290
2026-08-09T12:43:26,42344,2410,3290
2026-08-09T12:43:26,44364,142,3290
2026-08-09T12:43:26,45328,2362,3290
2026-08-09T12:43:26,47072,2930,3290
2026-08-09T12:43:26,47540,140,3290
2026-08-09T12:43:26,48136,141,3290
2026-08-09T12:43:56,24324,141,3271
2026-08-09T12:43:56,25616,2401,3271
2026-08-09T12:43:56,26504,2390,3271
2026-08-09T12:43:56,37692,142,3271
2026-08-09T12:43:56,39536,141,3271
2026-08-09T12:43:56,42336,2495,3271
2026-08-09T12:43:56,42344,2410,3271
2026-08-09T12:43:56,44364,142,3271
2026-08-09T12:43:56,45328,2360,3271
2026-08-09T12:43:56,47072,2926,3271
2026-08-09T12:43:56,47540,140,3271
2026-08-09T12:43:56,48136,141,3271
2026-08-09T12:44:27,24324,141,3409
2026-08-09T12:44:27,25616,2401,3409
2026-08-09T12:44:27,26504,2389,3409
2026-08-09T12:44:27,37692,142,3409
2026-08-09T12:44:27,39536,141,3409
2026-08-09T12:44:27,42336,2496,3409
2026-08-09T12:44:27,42344,2409,3409
2026-08-09T12:44:27,44364,142,3409
2026-08-09T12:44:27,45328,2361,3409
2026-08-09T12:44:27,47072,2932,3409
2026-08-09T12:44:27,47540,140,3409
2026-08-09T12:44:27,48136,141,3409
2026-08-09T12:44:57,24324,141,3165
2026-08-09T12:44:57,25616,2399,3165
2026-08-09T12:44:57,26504,2391,3165
2026-08-09T12:44:57,37692,142,3165
2026-08-09T12:44:57,39536,141,3165
2026-08-09T12:44:57,42336,2495,3165
2026-08-09T12:44:57,42344,2411,3165
2026-08-09T12:44:57,44364,142,3165
2026-08-09T12:44:57,45328,2361,3165
2026-08-09T12:44:57,47072,2931,3165
2026-08-09T12:44:57,47540,140,3165
2026-08-09T12:44:57,48136,141,3165
2026-08-09T12:45:27,24324,141,3359
2026-08-09T12:45:27,25616,2401,3359
2026-08-09T12:45:27,26504,2390,3359
2026-08-09T12:45:27,37692,142,3359
2026-08-09T12:45:27,39536,141,3359
2026-08-09T12:45:27,42336,2497,3359
2026-08-09T12:45:27,42344,2416,3359
2026-08-09T12:45:27,44364,142,3359
2026-08-09T12:45:27,45328,2363,3359
2026-08-09T12:45:27,47072,2938,3359
2026-08-09T12:45:27,47540,140,3359
2026-08-09T12:45:27,48136,141,3359
2026-08-09T12:45:57,24324,141,3182
2026-08-09T12:45:57,25616,2400,3182
2026-08-09T12:45:57,26504,2394,3182
2026-08-09T12:45:57,37692,142,3182
2026-08-09T12:45:57,39536,141,3182
2026-08-09T12:45:57,42336,2497,3182
2026-08-09T12:45:57,42344,2412,3182
2026-08-09T12:45:57,44364,142,3182
2026-08-09T12:45:57,45328,2359,3182
2026-08-09T12:45:57,47072,2935,3182
2026-08-09T12:45:57,47540,140,3182
2026-08-09T12:45:57,48136,141,3182
2026-08-09T12:46:27,24324,141,3602
2026-08-09T12:46:27,25616,2400,3602
2026-08-09T12:46:27,26504,2394,3602
2026-08-09T12:46:27,37692,142,3602
2026-08-09T12:46:27,39536,141,3602
2026-08-09T12:46:27,42336,2498,3602
2026-08-09T12:46:27,42344,2410,3602
2026-08-09T12:46:27,44364,142,3602
2026-08-09T12:46:27,45328,2358,3602
2026-08-09T12:46:27,47072,2939,3602
2026-08-09T12:46:27,47540,140,3602
2026-08-09T12:46:27,48136,141,3602
2026-08-09T12:46:58,24324,141,3337
2026-08-09T12:46:58,25616,2401,3337
2026-08-09T12:46:58,26504,2393,3337
2026-08-09T12:46:58,37692,142,3337
2026-08-09T12:46:58,39536,141,3337
2026-08-09T12:46:58,42336,2494,3337
2026-08-09T12:46:58,42344,2408,3337
2026-08-09T12:46:58,44364,142,3337
2026-08-09T12:46:58,45328,2357,3337
2026-08-09T12:46:58,47072,2937,3337
2026-08-09T12:46:58,47540,140,3337
2026-08-09T12:46:58,48136,141,3337
2026-08-09T12:47:28,24324,141,3479
2026-08-09T12:47:28,25616,2402,3479
2026-08-09T12:47:28,26504,2394,3479
2026-08-09T12:47:28,37692,142,3479
2026-08-09T12:47:28,39536,141,3479
2026-08-09T12:47:28,42336,2499,3479
2026-08-09T12:47:28,42344,2402,3479
2026-08-09T12:47:28,44364,142,3479
2026-08-09T12:47:28,45328,2356,3479
2026-08-09T12:47:28,47072,2941,3479
2026-08-09T12:47:28,47540,140,3479
2026-08-09T12:47:28,48136,141,3479
2026-08-09T12:47:58,24324,141,3275
2026-08-09T12:47:58,25616,2401,3275
2026-08-09T12:47:58,26504,2395,3275
2026-08-09T12:47:58,37692,142,3275
2026-08-09T12:47:58,39536,141,3275
2026-08-09T12:47:58,42336,2500,3275
2026-08-09T12:47:58,42344,2405,3275
2026-08-09T12:47:58,44364,142,3275
2026-08-09T12:47:58,45328,2358,3275
2026-08-09T12:47:58,47072,2935,3275
2026-08-09T12:47:58,47540,140,3275
2026-08-09T12:47:58,48136,141,3275
2026-08-09T12:48:28,24324,141,3310
2026-08-09T12:48:28,25616,2402,3310
2026-08-09T12:48:28,26504,2398,3310
2026-08-09T12:48:28,37692,142,3310
2026-08-09T12:48:28,39536,141,3310
2026-08-09T12:48:28,42336,2497,3310
2026-08-09T12:48:28,42344,2402,3310
2026-08-09T12:48:28,44364,142,3310
2026-08-09T12:48:28,45328,2356,3310
2026-08-09T12:48:28,47072,2939,3310
2026-08-09T12:48:28,47540,140,3310
2026-08-09T12:48:28,48136,141,3310
2026-08-09T12:48:59,24324,141,3400
2026-08-09T12:48:59,25616,2404,3400
2026-08-09T12:48:59,26504,2393,3400
2026-08-09T12:48:59,37692,142,3400
2026-08-09T12:48:59,39536,141,3400
2026-08-09T12:48:59,42336,2497,3400
2026-08-09T12:48:59,42344,2399,3400
2026-08-09T12:48:59,44364,142,3400
2026-08-09T12:48:59,45328,2356,3400
2026-08-09T12:48:59,47072,2944,3400
2026-08-09T12:48:59,47540,140,3400
2026-08-09T12:48:59,48136,141,3400
2026-08-09T12:49:29,24324,141,3574
2026-08-09T12:49:29,25616,2404,3574
2026-08-09T12:49:29,26504,2393,3574
2026-08-09T12:49:29,37692,142,3574
2026-08-09T12:49:29,39536,141,3574
2026-08-09T12:49:29,42336,2497,3574
2026-08-09T12:49:29,42344,2406,3574
2026-08-09T12:49:29,44364,142,3574
2026-08-09T12:49:29,45328,2358,3574
2026-08-09T12:49:29,47072,2947,3574
2026-08-09T12:49:29,47540,140,3574
2026-08-09T12:49:29,48136,141,3574
2026-08-09T12:49:59,24324,141,3299
2026-08-09T12:49:59,25616,2405,3299
2026-08-09T12:49:59,26504,2395,3299
2026-08-09T12:49:59,37692,142,3299
2026-08-09T12:49:59,39536,141,3299
2026-08-09T12:49:59,42336,2496,3299
2026-08-09T12:49:59,42344,2408,3299
2026-08-09T12:49:59,44364,142,3299
2026-08-09T12:49:59,45328,2359,3299
2026-08-09T12:49:59,47072,2952,3299
2026-08-09T12:49:59,47540,140,3299
2026-08-09T12:49:59,48136,141,3299
2026-08-09T12:50:29,24324,141,3531
2026-08-09T12:50:29,25616,2406,3531
2026-08-09T12:50:29,26504,2397,3531
2026-08-09T12:50:29,37692,142,3531
2026-08-09T12:50:29,39536,141,3531
2026-08-09T12:50:29,42336,2494,3531
2026-08-09T12:50:29,42344,2401,3531
2026-08-09T12:50:29,44364,142,3531
2026-08-09T12:50:29,45328,2358,3531
2026-08-09T12:50:29,47072,2959,3531
2026-08-09T12:50:29,47540,140,3531
2026-08-09T12:50:29,48136,141,3531
2026-08-09T12:50:59,24324,141,3269
2026-08-09T12:50:59,25616,2403,3269
2026-08-09T12:50:59,26504,2397,3269
2026-08-09T12:50:59,37692,142,3269
2026-08-09T12:50:59,39536,141,3269
2026-08-09T12:50:59,42336,2498,3269
2026-08-09T12:50:59,42344,2403,3269
2026-08-09T12:50:59,44364,142,3269
2026-08-09T12:50:59,45328,2367,3269
2026-08-09T12:50:59,47072,2963,3269
2026-08-09T12:50:59,47540,140,3269
2026-08-09T12:50:59,48136,141,3269
2026-08-09T12:51:30,24324,141,3770
2026-08-09T12:51:30,25616,2404,3770
2026-08-09T12:51:30,26504,2397,3770
2026-08-09T12:51:30,37692,142,3770
2026-08-09T12:51:30,39536,141,3770
2026-08-09T12:51:30,42336,2496,3770
2026-08-09T12:51:30,42344,2406,3770
2026-08-09T12:51:30,44364,142,3770
2026-08-09T12:51:30,45328,2365,3770
2026-08-09T12:51:30,47072,2962,3770
2026-08-09T12:51:30,47540,140,3770
2026-08-09T12:51:30,48136,141,3770
2026-08-09T12:52:00,24324,141,3586
2026-08-09T12:52:00,25616,2397,3586
2026-08-09T12:52:00,26504,2396,3586
2026-08-09T12:52:00,37692,142,3586
2026-08-09T12:52:00,39536,141,3586
2026-08-09T12:52:00,42336,2497,3586
2026-08-09T12:52:00,42344,2405,3586
2026-08-09T12:52:00,44364,142,3586
2026-08-09T12:52:00,45328,2364,3586
2026-08-09T12:52:00,47072,2964,3586
2026-08-09T12:52:00,47540,140,3586
2026-08-09T12:52:00,48136,141,3586
2026-08-09T12:52:30,24324,141,3823
2026-08-09T12:52:30,25616,2397,3823
2026-08-09T12:52:30,26504,2394,3823
2026-08-09T12:52:30,37692,142,3823
2026-08-09T12:52:30,39536,141,3823
2026-08-09T12:52:30,42336,2497,3823
2026-08-09T12:52:30,42344,2403,3823
2026-08-09T12:52:30,44364,142,3823
2026-08-09T12:52:30,45328,2367,3823
2026-08-09T12:52:30,47072,2962,3823
2026-08-09T12:52:30,47540,140,3823
2026-08-09T12:52:30,48136,141,3823
2026-08-09T12:53:00,24324,141,3539
2026-08-09T12:53:00,25616,2398,3539
2026-08-09T12:53:00,26504,2394,3539
2026-08-09T12:53:00,37692,142,3539
2026-08-09T12:53:00,39536,141,3539
2026-08-09T12:53:00,42336,2497,3539
2026-08-09T12:53:00,42344,2399,3539
2026-08-09T12:53:00,44364,142,3539
2026-08-09T12:53:00,45328,2365,3539
2026-08-09T12:53:00,47072,2965,3539
2026-08-09T12:53:00,47540,140,3539
2026-08-09T12:53:00,48136,141,3539
2026-08-09T12:53:30,24324,141,3611
2026-08-09T12:53:30,25616,2399,3611
2026-08-09T12:53:30,26504,2395,3611
2026-08-09T12:53:30,37692,142,3611
2026-08-09T12:53:30,39536,141,3611
2026-08-09T12:53:30,42336,2499,3611
2026-08-09T12:53:30,42344,2400,3611
2026-08-09T12:53:30,44364,142,3611
2026-08-09T12:53:30,45328,2362,3611
2026-08-09T12:53:30,47072,2964,3611
2026-08-09T12:53:30,47540,140,3611
2026-08-09T12:53:30,48136,142,3611
2026-08-09T12:54:01,24324,141,3636
2026-08-09T12:54:01,25616,2400,3636
2026-08-09T12:54:01,26504,2394,3636
2026-08-09T12:54:01,37692,142,3636
2026-08-09T12:54:01,39536,141,3636
2026-08-09T12:54:01,42336,2498,3636
2026-08-09T12:54:01,42344,2401,3636
2026-08-09T12:54:01,44364,142,3636
2026-08-09T12:54:01,45328,2363,3636
2026-08-09T12:54:01,47072,2966,3636
2026-08-09T12:54:01,47540,141,3636
2026-08-09T12:54:01,48136,142,3636
2026-08-09T12:54:31,24324,141,3789
2026-08-09T12:54:31,25616,2398,3789
2026-08-09T12:54:31,26504,2392,3789
2026-08-09T12:54:31,37692,142,3789
2026-08-09T12:54:31,39536,141,3789
2026-08-09T12:54:31,42336,2498,3789
2026-08-09T12:54:31,42344,2403,3789
2026-08-09T12:54:31,44364,142,3789
2026-08-09T12:54:31,45328,2363,3789
2026-08-09T12:54:31,47072,2965,3789
2026-08-09T12:54:31,47540,141,3789
2026-08-09T12:54:31,48136,142,3789
2026-08-09T12:55:01,24324,141,3591
2026-08-09T12:55:01,25616,2399,3591
2026-08-09T12:55:01,26504,2393,3591
2026-08-09T12:55:01,37692,142,3591
2026-08-09T12:55:01,39536,141,3591
2026-08-09T12:55:01,42336,2497,3591
2026-08-09T12:55:01,42344,2401,3591
2026-08-09T12:55:01,44364,142,3591
2026-08-09T12:55:01,45328,2362,3591
2026-08-09T12:55:01,47072,2969,3591
2026-08-09T12:55:01,47540,141,3591
2026-08-09T12:55:01,48136,142,3591
2026-08-09T12:55:31,24324,141,3623
2026-08-09T12:55:31,25616,2400,3623
2026-08-09T12:55:31,26504,2392,3623
2026-08-09T12:55:31,37692,142,3623
2026-08-09T12:55:31,39536,141,3623
2026-08-09T12:55:31,42336,2496,3623
2026-08-09T12:55:31,42344,2405,3623
2026-08-09T12:55:31,44364,142,3623
2026-08-09T12:55:31,45328,2362,3623
2026-08-09T12:55:31,47072,2970,3623
2026-08-09T12:55:31,47540,140,3623
2026-08-09T12:55:31,48136,142,3623
2026-08-09T12:56:01,24324,141,3345
2026-08-09T12:56:01,25616,2400,3345
2026-08-09T12:56:01,26504,2396,3345
2026-08-09T12:56:01,37692,142,3345
2026-08-09T12:56:01,39536,141,3345
2026-08-09T12:56:01,42336,2501,3345
2026-08-09T12:56:01,42344,2403,3345
2026-08-09T12:56:01,44364,142,3345
2026-08-09T12:56:01,45328,2360,3345
2026-08-09T12:56:01,47072,2977,3345
2026-08-09T12:56:01,47540,141,3345
2026-08-09T12:56:01,48136,142,3345
2026-08-09T12:56:32,24324,141,3664
2026-08-09T12:56:32,25616,2397,3664
2026-08-09T12:56:32,26504,2390,3664
2026-08-09T12:56:32,37692,142,3664
2026-08-09T12:56:32,39536,141,3664
2026-08-09T12:56:32,42336,2500,3664
2026-08-09T12:56:32,42344,2402,3664
2026-08-09T12:56:32,44364,143,3664
2026-08-09T12:56:32,45328,2359,3664
2026-08-09T12:56:32,47072,2981,3664
2026-08-09T12:56:32,47540,141,3664
2026-08-09T12:56:32,48136,142,3664
2026-08-09T12:57:02,24324,141,3492
2026-08-09T12:57:02,25616,2397,3492
2026-08-09T12:57:02,26504,2390,3492
2026-08-09T12:57:02,37692,142,3492
2026-08-09T12:57:02,39536,141,3492
2026-08-09T12:57:02,42336,2501,3492
2026-08-09T12:57:02,42344,2400,3492
2026-08-09T12:57:02,44364,142,3492
2026-08-09T12:57:02,45328,2362,3492
2026-08-09T12:57:02,47072,2983,3492
2026-08-09T12:57:02,47540,141,3492
2026-08-09T12:57:02,48136,142,3492
2026-08-09T12:57:32,24324,141,3391
2026-08-09T12:57:32,25616,2397,3391
2026-08-09T12:57:32,26504,2392,3391
2026-08-09T12:57:32,37692,142,3391
2026-08-09T12:57:32,39536,141,3391
2026-08-09T12:57:32,42336,2502,3391
2026-08-09T12:57:32,42344,2400,3391
2026-08-09T12:57:32,44364,143,3391
2026-08-09T12:57:32,45328,2359,3391
2026-08-09T12:57:32,47072,2983,3391
2026-08-09T12:57:32,47540,141,3391
2026-08-09T12:57:32,48136,142,3391
2026-08-09T12:58:02,24324,141,3509
2026-08-09T12:58:02,25616,2396,3509
2026-08-09T12:58:02,26504,2391,3509
2026-08-09T12:58:02,37692,142,3509
2026-08-09T12:58:02,39536,141,3509
2026-08-09T12:58:02,42336,2501,3509
2026-08-09T12:58:02,42344,2400,3509
2026-08-09T12:58:02,44364,143,3509
2026-08-09T12:58:02,45328,2362,3509
2026-08-09T12:58:02,47072,2983,3509
2026-08-09T12:58:02,47540,141,3509
2026-08-09T12:58:02,48136,142,3509
2026-08-09T12:58:32,24324,141,3491
2026-08-09T12:58:32,25616,2399,3491
2026-08-09T12:58:32,26504,2392,3491
2026-08-09T12:58:32,37692,142,3491
2026-08-09T12:58:32,39536,141,3491
2026-08-09T12:58:32,42336,2498,3491
2026-08-09T12:58:32,42344,2402,3491
2026-08-09T12:58:32,44364,143,3491
2026-08-09T12:58:32,45328,2363,3491
2026-08-09T12:58:32,47072,2985,3491
2026-08-09T12:58:32,47540,141,3491
2026-08-09T12:58:32,48136,142,3491
2026-08-09T12:59:03,24324,141,3555
2026-08-09T12:59:03,25616,2397,3555
2026-08-09T12:59:03,26504,2390,3555
2026-08-09T12:59:03,37692,142,3555
2026-08-09T12:59:03,39536,141,3555
2026-08-09T12:59:03,42336,2496,3555
2026-08-09T12:59:03,42344,2402,3555
2026-08-09T12:59:03,44364,143,3555
2026-08-09T12:59:03,45328,2362,3555
2026-08-09T12:59:03,47072,2989,3555
2026-08-09T12:59:03,47540,141,3555
2026-08-09T12:59:03,48136,142,3555
2026-08-09T12:59:33,24324,141,3364
2026-08-09T12:59:33,25616,2399,3364
2026-08-09T12:59:33,26504,2390,3364
2026-08-09T12:59:33,37692,142,3364
2026-08-09T12:59:33,39536,141,3364
2026-08-09T12:59:33,42336,2496,3364
2026-08-09T12:59:33,42344,2403,3364
2026-08-09T12:59:33,44364,143,3364
2026-08-09T12:59:33,45328,2363,3364
2026-08-09T12:59:33,47072,2988,3364
2026-08-09T12:59:33,47540,141,3364
2026-08-09T12:59:33,48136,142,3364
2026-08-09T13:00:03,24324,141,3649
2026-08-09T13:00:03,25616,2398,3649
2026-08-09T13:00:03,26504,2396,3649
2026-08-09T13:00:03,37692,142,3649
2026-08-09T13:00:03,39536,141,3649
2026-08-09T13:00:03,42336,2499,3649
2026-08-09T13:00:03,42344,2407,3649
2026-08-09T13:00:03,44364,143,3649
2026-08-09T13:00:03,45328,2366,3649
2026-08-09T13:00:03,47072,2988,3649
2026-08-09T13:00:03,47540,141,3649
2026-08-09T13:00:03,48136,142,3649
2026-08-09T13:00:33,24324,141,3441
2026-08-09T13:00:33,25616,2398,3441
2026-08-09T13:00:33,26504,2394,3441
2026-08-09T13:00:33,37692,142,3441
2026-08-09T13:00:33,39536,141,3441
2026-08-09T13:00:33,42336,2499,3441
2026-08-09T13:00:33,42344,2408,3441
2026-08-09T13:00:33,44364,143,3441
2026-08-09T13:00:33,45328,2368,3441
2026-08-09T13:00:33,47072,2988,3441
2026-08-09T13:00:33,47540,141,3441
2026-08-09T13:00:33,48136,142,3441
2026-08-09T13:01:03,24324,141,3638
2026-08-09T13:01:03,25616,2399,3638
2026-08-09T13:01:03,26504,2397,3638
2026-08-09T13:01:03,37692,142,3638
2026-08-09T13:01:03,39536,141,3638
2026-08-09T13:01:03,42336,2501,3638
2026-08-09T13:01:03,42344,2407,3638
2026-08-09T13:01:03,44364,143,3638
2026-08-09T13:01:03,45328,2365,3638
2026-08-09T13:01:03,47072,2988,3638
2026-08-09T13:01:03,47540,141,3638
2026-08-09T13:01:03,48136,142,3638
2026-08-09T13:01:34,24324,141,3438
2026-08-09T13:01:34,25616,2399,3438
2026-08-09T13:01:34,26504,2397,3438
2026-08-09T13:01:34,37692,143,3438
2026-08-09T13:01:34,39536,141,3438
2026-08-09T13:01:34,42336,2500,3438
2026-08-09T13:01:34,42344,2409,3438
2026-08-09T13:01:34,44364,143,3438
2026-08-09T13:01:34,45328,2366,3438
2026-08-09T13:01:34,47072,2991,3438
2026-08-09T13:01:34,47540,141,3438
2026-08-09T13:01:34,48136,142,3438
2026-08-09T13:02:04,24324,141,3592
2026-08-09T13:02:04,25616,2399,3592
2026-08-09T13:02:04,26504,2393,3592
2026-08-09T13:02:04,37692,143,3592
2026-08-09T13:02:04,39536,141,3592
2026-08-09T13:02:04,42336,2500,3592
2026-08-09T13:02:04,42344,2409,3592
2026-08-09T13:02:04,44364,143,3592
2026-08-09T13:02:04,45328,2368,3592
2026-08-09T13:02:04,47072,2996,3592
2026-08-09T13:02:04,47540,141,3592
2026-08-09T13:02:04,48136,142,3592
2026-08-09T13:02:34,24324,141,3365
2026-08-09T13:02:34,25616,2399,3365
2026-08-09T13:02:34,26504,2394,3365
2026-08-09T13:02:34,37692,143,3365
2026-08-09T13:02:34,39536,141,3365
2026-08-09T13:02:34,42336,2499,3365
2026-08-09T13:02:34,42344,2405,3365
2026-08-09T13:02:34,44364,143,3365
2026-08-09T13:02:34,45328,2370,3365
2026-08-09T13:02:34,47072,2999,3365
2026-08-09T13:02:34,47540,141,3365
2026-08-09T13:02:34,48136,142,3365
2026-08-09T13:03:04,24324,141,3482
2026-08-09T13:03:04,25616,2398,3482
2026-08-09T13:03:04,26504,2398,3482
2026-08-09T13:03:04,37692,143,3482
2026-08-09T13:03:04,39536,141,3482
2026-08-09T13:03:04,42336,2496,3482
2026-08-09T13:03:04,42344,2402,3482
2026-08-09T13:03:04,44364,143,3482
2026-08-09T13:03:04,45328,2367,3482
2026-08-09T13:03:04,47072,3002,3482
2026-08-09T13:03:04,47540,141,3482
2026-08-09T13:03:04,48136,142,3482
2026-08-09T13:03:34,24324,141,3508
2026-08-09T13:03:34,25616,2397,3508
2026-08-09T13:03:34,26504,2393,3508
2026-08-09T13:03:34,37692,143,3508
2026-08-09T13:03:34,39536,143,3508
2026-08-09T13:03:34,42336,2497,3508
2026-08-09T13:03:34,42344,2403,3508
2026-08-09T13:03:34,44364,143,3508
2026-08-09T13:03:34,45328,2365,3508
2026-08-09T13:03:34,47072,3002,3508
2026-08-09T13:03:34,47540,141,3508
2026-08-09T13:03:34,48136,142,3508
2026-08-09T13:04:05,24324,141,3559
2026-08-09T13:04:05,25616,2402,3559
2026-08-09T13:04:05,26504,2390,3559
2026-08-09T13:04:05,37692,143,3559
2026-08-09T13:04:05,39536,141,3559
2026-08-09T13:04:05,42336,2497,3559
2026-08-09T13:04:05,42344,2403,3559
2026-08-09T13:04:05,44364,143,3559
2026-08-09T13:04:05,45328,2367,3559
2026-08-09T13:04:05,47072,3008,3559
2026-08-09T13:04:05,47540,141,3559
2026-08-09T13:04:05,48136,142,3559
2026-08-09T13:04:35,24324,141,3459
2026-08-09T13:04:35,25616,2401,3459
2026-08-09T13:04:35,26504,2391,3459
2026-08-09T13:04:35,37692,143,3459
2026-08-09T13:04:35,39536,141,3459
2026-08-09T13:04:35,42336,2497,3459
2026-08-09T13:04:35,42344,2403,3459
2026-08-09T13:04:35,44364,143,3459
2026-08-09T13:04:35,45328,2365,3459
2026-08-09T13:04:35,47072,3007,3459
2026-08-09T13:04:35,47540,141,3459
2026-08-09T13:04:35,48136,142,3459
2026-08-09T13:05:05,24324,141,5622
2026-08-09T13:05:05,25616,2406,5622
2026-08-09T13:05:05,26504,1721,5622
2026-08-09T13:05:05,37692,143,5622
2026-08-09T13:05:05,39536,142,5622
2026-08-09T13:05:05,42336,2516,5622
2026-08-09T13:05:05,42344,1747,5622
2026-08-09T13:05:05,44364,143,5622
2026-08-09T13:05:05,45328,1622,5622
2026-08-09T13:05:05,47072,1944,5622
2026-08-09T13:05:05,47540,141,5622
2026-08-09T13:05:05,48136,142,5622
2026-08-09T13:05:35,24324,141,2817
2026-08-09T13:05:35,25616,2392,2817
2026-08-09T13:05:35,26504,2419,2817
2026-08-09T13:05:35,37692,143,2817
2026-08-09T13:05:35,39536,141,2817
2026-08-09T13:05:35,42336,2515,2817
2026-08-09T13:05:35,42344,2461,2817
2026-08-09T13:05:35,44364,143,2817
2026-08-09T13:05:35,45328,2395,2817
2026-08-09T13:05:35,47072,2656,2817
2026-08-09T13:05:35,47540,141,2817
2026-08-09T13:05:35,48136,142,2817
2026-08-09T13:06:05,24324,141,3060
2026-08-09T13:06:05,25616,2426,3060
2026-08-09T13:06:05,26504,2425,3060
2026-08-09T13:06:05,37692,143,3060
2026-08-09T13:06:05,39536,141,3060
2026-08-09T13:06:05,42336,2515,3060
2026-08-09T13:06:05,42344,2475,3060
2026-08-09T13:06:05,44364,143,3060
2026-08-09T13:06:05,45328,2401,3060
2026-08-09T13:06:05,47072,2649,3060
2026-08-09T13:06:05,47540,141,3060
2026-08-09T13:06:05,48136,142,3060
2026-08-09T13:06:36,24324,141,2902
2026-08-09T13:06:36,25616,2428,2902
2026-08-09T13:06:36,26504,2425,2902
2026-08-09T13:06:36,37692,143,2902
2026-08-09T13:06:36,39536,141,2902
2026-08-09T13:06:36,42336,2514,2902
2026-08-09T13:06:36,42344,2468,2902
2026-08-09T13:06:36,44364,143,2902
2026-08-09T13:06:36,45328,2389,2902
2026-08-09T13:06:36,47072,2662,2902
2026-08-09T13:06:36,47540,141,2902
2026-08-09T13:06:36,48136,142,2902
2026-08-09T13:07:06,24324,141,3088
2026-08-09T13:07:06,25616,2432,3088
2026-08-09T13:07:06,26504,2419,3088
2026-08-09T13:07:06,37692,143,3088
2026-08-09T13:07:06,39536,141,3088
2026-08-09T13:07:06,42336,2516,3088
2026-08-09T13:07:06,42344,2472,3088
2026-08-09T13:07:06,44364,143,3088
2026-08-09T13:07:06,45328,2388,3088
2026-08-09T13:07:06,47072,2675,3088
2026-08-09T13:07:06,47540,141,3088
2026-08-09T13:07:06,48136,142,3088
2026-08-09T13:07:36,24324,141,2884
2026-08-09T13:07:36,25616,2418,2884
2026-08-09T13:07:36,26504,2416,2884
2026-08-09T13:07:36,37692,143,2884
2026-08-09T13:07:36,39536,141,2884
2026-08-09T13:07:36,42336,2511,2884
2026-08-09T13:07:36,42344,2463,2884
2026-08-09T13:07:36,44364,143,2884
2026-08-09T13:07:36,45328,2391,2884
2026-08-09T13:07:36,47072,2677,2884
2026-08-09T13:07:36,47540,141,2884
2026-08-09T13:07:36,48136,142,2884
2026-08-09T13:08:06,24324,141,2836
2026-08-09T13:08:06,25616,2423,2836
2026-08-09T13:08:06,26504,2428,2836
2026-08-09T13:08:06,37692,143,2836
2026-08-09T13:08:06,39536,141,2836
2026-08-09T13:08:06,42336,2512,2836
2026-08-09T13:08:06,42344,2470,2836
2026-08-09T13:08:06,44364,143,2836
2026-08-09T13:08:06,45328,2384,2836
2026-08-09T13:08:06,47072,2682,2836
2026-08-09T13:08:06,47540,141,2836
2026-08-09T13:08:06,48136,142,2836
2026-08-09T13:08:36,24324,141,2862
2026-08-09T13:08:36,25616,2431,2862
2026-08-09T13:08:36,26504,2426,2862
2026-08-09T13:08:36,37692,143,2862
2026-08-09T13:08:36,39536,141,2862
2026-08-09T13:08:36,42336,2516,2862
2026-08-09T13:08:36,42344,2464,2862
2026-08-09T13:08:36,44364,143,2862
2026-08-09T13:08:36,45328,2385,2862
2026-08-09T13:08:36,47072,2677,2862
2026-08-09T13:08:36,47540,141,2862
2026-08-09T13:08:36,48136,142,2862
2026-08-09T13:09:07,24324,141,2900
2026-08-09T13:09:07,25616,2418,2900
2026-08-09T13:09:07,26504,2422,2900
2026-08-09T13:09:07,37692,143,2900
2026-08-09T13:09:07,39536,141,2900
2026-08-09T13:09:07,42336,2510,2900
2026-08-09T13:09:07,42344,2471,2900
2026-08-09T13:09:07,44364,143,2900
2026-08-09T13:09:07,45328,2388,2900
2026-08-09T13:09:07,47072,2685,2900
2026-08-09T13:09:07,47540,141,2900
2026-08-09T13:09:07,48136,142,2900
2026-08-09T13:09:37,24324,141,2820
2026-08-09T13:09:37,25616,2426,2820
2026-08-09T13:09:37,26504,2420,2820
2026-08-09T13:09:37,37692,143,2820
2026-08-09T13:09:37,39536,141,2820
2026-08-09T13:09:37,42336,2516,2820
2026-08-09T13:09:37,42344,2468,2820
2026-08-09T13:09:37,44364,143,2820
