timestamp,pid,mb,availableMb
2026-08-09T11:34:49,45328,2236,603
2026-08-09T11:34:49,45924,2442,603
2026-08-09T11:34:49,47072,2510,603
2026-08-09T11:34:49,47540,138,603
2026-08-09T11:34:49,48136,140,603
2026-08-09T11:35:19,25616,2301,641
2026-08-09T11:35:19,26504,2268,641
2026-08-09T11:35:19,37208,2432,641
2026-08-09T11:35:19,39536,136,641
2026-08-09T11:35:19,42336,2317,641
2026-08-09T11:35:19,42344,2330,641
2026-08-09T11:35:19,44364,141,641
2026-08-09T11:35:19,45328,2240,641
2026-08-09T11:35:19,45924,2447,641
2026-08-09T11:35:19,47072,2511,641
2026-08-09T11:35:19,47540,138,641
2026-08-09T11:35:19,48136,138,641
2026-08-09T11:35:50,25616,2305,791
2026-08-09T11:35:50,26504,2269,791
2026-08-09T11:35:50,37208,2431,791
2026-08-09T11:35:50,39536,136,791
2026-08-09T11:35:50,42336,2313,791
2026-08-09T11:35:50,42344,2326,791
2026-08-09T11:35:50,44364,141,791
2026-08-09T11:35:50,45328,2249,791
2026-08-09T11:35:50,45924,2443,791
2026-08-09T11:35:50,47072,2511,791
2026-08-09T11:35:50,47540,139,791
2026-08-09T11:35:50,48136,138,791
2026-08-09T11:36:20,25616,2308,1941
2026-08-09T11:36:20,26504,2268,1941
2026-08-09T11:36:20,37208,2431,1941
2026-08-09T11:36:20,39536,138,1941
2026-08-09T11:36:20,42336,2314,1941
2026-08-09T11:36:20,42344,2324,1941
2026-08-09T11:36:20,44364,141,1941
2026-08-09T11:36:20,45328,2242,1941
2026-08-09T11:36:20,45924,2443,1941
2026-08-09T11:36:20,47072,2512,1941
2026-08-09T11:36:20,47540,139,1941
2026-08-09T11:36:20,48136,139,1941
2026-08-09T11:36:50,25616,2306,1941
2026-08-09T11:36:50,26504,2268,1941
2026-08-09T11:36:50,37208,2435,1941
2026-08-09T11:36:50,39536,139,1941
2026-08-09T11:36:50,42336,2317,1941
2026-08-09T11:36:50,42344,2326,1941
2026-08-09T11:36:50,44364,141,1941
2026-08-09T11:36:50,45328,2240,1941
2026-08-09T11:36:50,45924,2444,1941
2026-08-09T11:36:50,47072,2510,1941
2026-08-09T11:36:50,47540,139,1941
